272,0.972
273,0.192
274,0.868
275,0.782
276,0.779
277,0.158
278,0.233
279,0.664
280,0.742
281,0.102
282,0.097
283,0.009
284,0.697
285,0.868
286,0.542
287,0.725
288,0.148
289,0.841
290,0.552
291,0.974
292,0.077
293,0.067
294,0.168
295,0.631
296,0.341
297,0.194
298,0.809
299,0.991
300,0.056
301,0.474
302,0.640
303,0.025
304,0.540
305,0.728
306,0.099
307,0.572
308,0.829
309,0.437
310,0.598
311,0.999
312,0.005
313,0.394
314,0.266
315,0.777
316,0.483
317,0.527
318,0.539
319,0.549
320,0.656
321,0.398
322,0.988
323,0.026
324,0.245
325,0.300
326,0.938
327,0.064
328,0.032
329,0.051
330,0.995
331,0.546
332,0.327
333,0.204
334,0.310
335,0.068
336,0.152
337,0.091
338,0.342
339,0.542
340,0.304
341,0.544
342,0.561
343,0.631
344,0.741
345,0.265
346,0.352
347,0.856
348,0.309
349,0.225
350,0.597
351,0.176
352,0.276
353,0.565
354,0.731
355,0.100
356,0.122
357,0.710
358,0.531
359,0.898
360,0.224
361,0.575
362,0.467
363,0.237
364,0.642
365,0.284
366,0.960
367,0.637
368,0.904
369,0.858
370,0.582
371,0.136
372,0.075
373,0.216
374,0.775
375,0.867
376,0.420
377,0.149
378,0.476
379,0.890
380,0.673
381,0.882
382,0.621
383,0.370
384,0.181
385,0.418
386,0.617
387,0.593
388,0.748
389,0.254
390,0.681
391,0.319
392,0.640
393,0.524
394,0.579
395,0.822
396,0.230
397,0.404
398,0.711
399,0.719
400,0.016
401,0.275
402,0.980
403,0.290
404,0.039
405,0.843
406,0.325
407,0.598
408,0.907
409,0.193
410,0.711
411,0.009
412,0.109
413,0.583
414,0.360
415,0.895
416,0.935
417,0.183
418,0.952
419,0.830
420,0.964
421,0.778
422,0.818
423,0.746
424,0.756
425,0.598
426,0.849
427,0.411
428,0.410
429,0.685
430,0.223
431,0.737
432,0.049
433,0.911
434,0.431
435,0.498
436,0.997
437,0.465
438,0.488
439,0.745
440,0.375
441,0.316
442,0.257
443,0.923
444,0.646
445,0.048
446,0.306
447,0.193
448,0.138
449,0.093
450,0.569
451,0.846
452,0.999
453,0.872
454,0.862
455,0.890
456,0.195
457,0.507
458,0.190
459,0.596
460,0.823
461,0.823
462,0.173
463,0.154
464,0.102
465,0.341
466,0.246
467,0.941
468,0.064
469,0.099
470,0.691
471,0.564
472,0.329
473,0.907
474,0.853
475,0.706
476,0.940
477,0.053
478,0.893
479,0.545
480,0.294
481,0.513
482,0.268
483,0.471
484,0.835
485,0.291
486,0.463
487,0.929
488,0.483
489,0.930
490,0.643
491,0.505
492,0.578
493,0.422
494,0.314
495,0.815
496,0.476
497,0.345
498,0.470
499,0.160
500,0.121
501,0.894
502,0.157
503,0.312
504,0.210
505,0.672
506,0.959
507,0.742
508,0.556
509,0.317
510,0.525
511,0.219
512,0.405
513,0.840
514,0.127
515,0.222
516,0.865
517,0.476
518,0.180
519,0.295
520,0.648
521,0.870
522,0.120
523,0.273
524,0.800
525,0.046
526,0.589
527,0.534
528,0.314
529,0.125
530,0.323
531,0.779
532,0.798
533,0.627
534,0.741
535,0.784
536,0.111
537,0.122
538,0.177
539,0.357
540,0.913
541,0.338
542,0.911
543,0.113
544,0.777
545,0.667
546,0.204
547,0.484
548,0.326
549,0.643
550,0.103
551,0.577
552,0.166
553,0.904
554,0.643
555,0.454
556,0.096
557,0.476
558,0.818
559,0.408
560,0.715
561,0.047
562,0.270
563,0.779
564,0.488
565,0.021
566,0.464
567,0.201
568,0.081
569,0.206
570,0.441
571,0.622
572,0.391
573,0.692
574,0.223
575,0.374
576,0.561
577,0.716
578,0.106
579,0.505
580,0.026
581,0.960
582,0.417
583,0.032
584,0.756
585,0.821
586,0.594
587,0.841
588,0.426
589,0.669
590,0.448
591,0.378
592,0.815
593,0.393
594,0.228
595,0.829
596,0.908
597,0.401
598,0.229
599,0.976
600,0.536
601,0.592
602,0.449
603,0.832
604,0.095
605,0.282
606,0.569
607,0.522
608,0.512
609,0.048
610,0.944
611,0.680
612,0.852
613,0.306
614,0.402
615,0.218
616,0.521
617,0.169
618,0.464
619,0.230
620,0.889
621,0.927
622,0.873
623,0.525
624,0.346
625,0.642
626,0.390
627,0.160
628,0.681
629,0.184
630,0.238
631,0.830
632,0.257
633,0.084
634,0.853
635,0.162
636,0.783
637,0.055
638,0.277
639,0.545
640,0.463
641,0.035
642,0.163
643,0.643
644,0.564
645,0.110
646,0.385
647,0.229
648,0.939
649,0.179
650,0.608
651,0.594
652,0.915
653,0.778
654,0.812
655,0.605
656,0.166
657,0.767
658,0.187
659,0.495
660,0.467
661,0.693
662,0.590
663,0.780
664,0.496
665,0.698
666,0.704
667,0.997
668,0.450
669,0.662
670,0.505
671,0.497
672,0.040
673,0.603
674,0.754
675,0.659
676,0.375
677,0.775
678,0.121
679,0.051
680,0.201
681,0.597
682,0.503
683,0.193
684,0.367
685,0.054
686,0.270
687,0.325
688,0.260
689,0.049
690,0.872
691,0.524
692,0.113
693,0.809
694,0.585
695,0.487
696,0.671
697,0.864
698,0.653
699,0.441
700,0.073
701,0.587
702,0.657
703,0.073
704,0.075
705,0.246
706,0.346
707,0.814
708,0.812
709,0.182
710,0.124
711,0.532
712,0.394
713,0.903
714,0.013
715,0.107
716,0.058
717,0.686
718,0.543
719,0.846
720,0.719
721,0.917
722,0.244
723,0.436
724,0.358
725,0.957
726,0.200
727,0.466
728,0.163
729,0.289
730,0.396
731,0.498
732,0.022
733,0.228
734,0.126
735,0.678
736,0.267
737,0.311
738,0.669
739,0.507
740,0.371
741,0.775
742,0.439
743,0.462
744,0.035
745,0.431
746,0.152
747,0.690
748,0.172
749,0.696
750,0.810
751,0.044
752,0.181
753,0.297
754,0.983
755,0.001
756,0.554
757,0.915
758,0.275
759,0.662
760,0.712
761,0.959
762,0.888
763,0.432
764,0.622
765,0.436
766,0.843
767,0.486
768,0.546
769,0.048
770,0.906
771,0.744
772,0.446
773,0.730
774,0.348
775,0.261
776,0.452
777,0.875
778,0.856
779,0.459
780,0.098
781,0.907
782,0.780
783,0.987
784,0.258
785,0.992
786,0.136
787,0.696
788,0.935
789,0.968
790,0.881
791,0.889
792,0.908
793,0.776
794,0.795
795,0.800
796,0.381
797,0.006
798,0.151
799,0.983
800,0.669
801,0.937
802,0.419
803,0.733
804,0.053
805,0.705
806,0.527
807,0.797
808,0.511
809,0.695
810,0.258
811,0.901
812,0.178
813,0.853
814,0.905
815,0.171
816,0.427
817,0.575
818,0.210
819,0.393
820,0.915
821,0.881
822,0.377
823,0.630
824,0.280
825,0.358
826,0.715
827,0.662
828,0.376
829,0.637
830,0.491
831,0.498
832,0.540
833,0.770
834,0.351
835,0.277
836,0.831
837,0.675
838,0.138
839,0.796
840,0.191
841,0.920
842,0.964
843,0.707
844,0.855
845,0.395
846,0.668
847,0.976
848,0.894
849,0.305
850,0.411
851,0.085
852,0.927
853,0.214
854,0.666
855,0.702
856,0.481
857,0.467
858,0.638
859,0.470
860,0.304
861,0.833
862,0.402
863,0.226
864,0.746
865,0.025
866,0.614
867,0.468
868,0.837
869,0.343
870,0.365
871,0.383
872,0.511
873,0.840
874,0.836
875,0.939
876,0.744
877,0.549
878,0.428
879,0.876
880,0.934
881,0.554
882,0.501
883,0.175
884,0.285
885,0.460
886,0.138
887,0.285
888,0.077
889,0.590
890,0.174
891,0.126
892,0.682
893,0.279
894,0.347
895,0.237
896,0.819
897,0.987
898,0.749
899,0.187
900,0.615
901,0.637
902,0.893
903,0.227
904,0.295
905,0.094
906,0.779
907,0.609
908,0.101
909,0.020
910,0.337
911,0.874
912,0.201
913,0.268
914,0.791
915,0.807
916,0.597
917,0.526
918,0.804
919,0.811
920,0.427
921,0.162
922,0.026
923,0.719
924,0.720
925,0.155
926,0.841
927,0.976
928,0.724
929,0.150
930,0.170
931,0.899
932,0.064
933,0.791
934,0.819
935,0.799
936,0.297
937,0.655
938,0.031
939,0.200
940,0.214
941,0.935
942,0.819
943,0.685
944,0.514
945,0.934
946,0.759
947,0.751
948,0.204
949,0.037
950,0.121
951,0.221
952,0.161
953,0.937
954,0.217
955,0.442
956,0.346
957,0.926
958,0.411
959,0.745
960,0.064
961,0.392
962,0.285
963,0.251
964,0.575
965,0.503
966,0.523
967,0.249
968,0.164
969,0.205
970,0.453
971,0.598
972,0.190
973,0.300
974,0.123
975,0.153
976,0.610
977,0.576
978,0.797
979,0.342
980,0.150
981,0.974
982,0.016
983,0.083
984,0.763
985,0.995
986,0.577
987,0.179
988,0.893
989,0.072
990,0.861
991,0.678
992,0.511
993,0.409
994,0.995
995,0.969
996,0.969
997,0.679
998,0.957
999,0.392
1000,0.749
1001,0.413
1002,0.330
1003,0.960
1004,0.668
1005,0.645
1006,0.433
1007,0.407
1008,0.378
1009,0.263
1010,0.587
1011,0.961
1012,0.203
1013,0.147
1014,0.588
1015,0.068
1016,0.740
1017,0.903
1018,0.978
1019,0.269
1020,0.950
1021,0.287
1022,0.355
1023,0.707
1024,0.961
1025,0.925
1026,0.070
1027,0.562
1028,0.709
1029,0.259
1030,0.896
1031,0.308
1032,0.276
1033,0.594
1034,0.173
1035,0.004
1036,0.929
1037,0.388
1038,0.053
1039,0.254
1040,0.053
1041,0.643
1042,0.610
1043,0.575
1044,0.389
1045,0.997
1046,0.011
1047,0.303
1048,0.899
1049,0.519
1050,0.825
1051,0.948
1052,0.866
1053,0.628
1054,0.826
1055,0.010
1056,0.904
1057,0.172
1058,0.913
1059,0.316
1060,0.903
1061,0.617
1062,0.621
1063,0.054
1064,0.845
1065,0.278
1066,0.023
1067,0.224
1068,0.923
1069,0.403
1070,0.150
1071,0.313
1072,0.900
1073,0.992
1074,0.277
1075,0.829
1076,0.583
1077,0.233
1078,0.130
1079,0.072
1080,0.218
1081,0.930
1082,0.300
1083,0.965
1084,0.418
1085,0.129
1086,0.186
1087,0.450
1088,0.527
1089,0.136
1090,0.191
1091,0.099
1092,0.586
1093,0.060
1094,0.537
1095,0.994
1096,0.794
1097,0.163
1098,0.760
1099,0.532
1100,0.707
1101,0.295
1102,0.571
1103,0.384
1104,0.852
1105,0.285
1106,0.194
1107,0.177
1108,0.620
1109,0.797
1110,0.239
1111,0.387
1112,0.812
1113,0.053
1114,0.865
1115,0.872
1116,0.143
1117,0.360
1118,0.864
1119,0.504
1120,0.035
1121,0.076
1122,0.853
1123,0.463
1124,0.798
1125,0.890
1126,0.251
1127,0.238
1128,0.400
1129,0.961
1130,0.917
1131,0.826
1132,0.786
1133,0.880
1134,0.220
1135,0.560
1136,0.635
1137,0.785
1138,0.057
1139,0.578
1140,0.447
1141,0.664
1142,0.559
1143,0.928
1144,0.500
1145,0.361
1146,0.509
1147,0.496
1148,0.822
1149,0.455
1150,0.158
1151,0.175
1152,0.691
1153,0.812
1154,0.021
1155,0.544
1156,0.934
1157,0.560
1158,0.570
1159,0.691
1160,0.432
1161,0.653
1162,0.497
1163,0.982
1164,0.872
1165,0.377
1166,0.510
1167,0.570
1168,0.859
1169,0.655
1170,0.666
1171,0.232
1172,0.813
1173,0.972
1174,0.902
1175,0.833
1176,0.468
1177,0.270
1178,0.259
1179,0.079
1180,0.633
1181,0.088
1182,0.902
1183,0.403
1184,0.085
1185,0.279
1186,0.270
1187,0.267
1188,0.890
1189,0.410
1190,0.956
1191,0.228
1192,0.051
1193,0.618
1194,0.294
1195,0.774
1196,0.550
1197,0.801
1198,0.369
1199,0.869
1200,0.583
1201,0.081
1202,0.583
1203,0.875
1204,0.985
1205,0.990
1206,0.031
1207,0.866
1208,0.532
1209,0.658
1210,0.437
1211,0.601
1212,0.454
1213,0.914
1214,0.945
1215,0.450
1216,0.121
1217,0.851
1218,0.773
1219,0.350
1220,0.489
1221,0.482
1222,0.916
1223,0.468
1224,0.560
1225,0.175
1226,0.220
1227,0.221
1228,0.354
1229,0.066
1230,0.326
1231,0.959
1232,0.853
1233,0.427
1234,0.906
1235,0.119
1236,0.010
1237,0.407
1238,0.211
1239,0.435
1240,0.496
1241,0.038
1242,0.178
1243,0.771
1244,0.836
1245,0.959
1246,0.959
1247,0.783
1248,0.229
1249,0.946
1250,0.835
1251,0.606
1252,0.690
1253,0.919
1254,0.833
1255,0.666
1256,0.493
1257,0.006
1258,0.128
1259,0.853
1260,0.751
1261,0.298
1262,0.152
1263,0.452
1264,0.710
1265,0.898
1266,0.681
1267,0.343
1268,0.002
1269,0.463
1270,0.441
1271,0.983
1272,0.105
1273,0.868
1274,0.697
1275,0.202
1276,0.132
1277,0.475
1278,0.049
1279,0.946
1280,0.302
1281,0.379
1282,0.305
1283,0.053
1284,0.090
1285,0.446
1286,0.740
1287,0.225
1288,0.565
1289,0.983
1290,0.654
1291,0.411
1292,0.542
1293,0.850
1294,0.574
1295,0.372
1296,0.176
1297,0.232
1298,0.435
1299,0.642
1300,0.976
1301,0.409
1302,0.897
1303,0.238
1304,0.107
1305,0.511
1306,0.810
1307,0.255
1308,0.283
1309,0.745
1310,0.687
1311,0.912
1312,0.848
1313,0.007
1314,0.360
1315,0.320
1316,0.201
1317,0.435
1318,0.538
1319,0.313
1320,0.960
1321,0.885
1322,0.543
1323,0.470
1324,0.164
1325,0.523
1326,0.553
1327,0.189
1328,0.708
1329,0.902
1330,0.343
1331,0.313
1332,0.704
1333,0.795
1334,0.048
1335,0.824
1336,0.898
1337,0.336
1338,0.210
1339,0.063
1340,0.769
1341,0.348
1342,0.466
1343,0.432
1344,0.872
1345,0.125
1346,0.177
1347,0.850
1348,0.021
1349,0.047
1350,0.148
1351,0.093
1352,0.467
1353,0.508
1354,1.000
1355,0.483
1356,0.411
1357,0.504
1358,0.632
1359,0.102
1360,0.628
1361,0.343
1362,0.525
1363,0.409
1364,0.114
1365,0.098
1366,0.971
1367,0.744
1368,0.274
1369,0.469
1370,0.001
1371,0.231
1372,0.220
1373,0.382
1374,0.159
1375,0.866
1376,0.977
1377,0.146
1378,0.978
1379,0.411
1380,0.387
1381,0.958
1382,0.111
1383,0.076
1384,0.967
1385,0.674
1386,0.526
1387,0.756
1388,0.057
1389,0.497
1390,0.842
1391,0.052
1392,0.019
1393,0.704
1394,0.966
1395,0.828
1396,0.726
1397,0.171
1398,0.362
1399,0.216
1400,0.779
1401,0.676
1402,0.976
1403,0.704
1404,0.183
1405,0.145
1406,0.605
1407,0.007
1408,0.191
1409,0.042
1410,0.956
1411,0.405
1412,0.609
1413,0.172
1414,0.130
1415,0.075
1416,0.770
1417,0.632
1418,0.773
1419,0.853
1420,0.896
1421,0.573
1422,0.684
1423,0.973
1424,0.606
1425,0.607
1426,0.572
1427,0.463
1428,0.615
1429,0.040
1430,0.728
1431,0.377
1432,0.148
1433,0.910
1434,0.160
1435,0.327
1436,0.554
1437,0.767
1438,0.908
1439,0.392
1440,0.012
1441,0.055
1442,0.578
1443,0.477
1444,0.896
1445,0.411
1446,0.044
1447,0.279
1448,0.291
1449,0.353
1450,0.890
1451,0.913
1452,0.690
1453,0.221
1454,0.671
1455,0.786
1456,0.097
1457,0.433
1458,0.849
1459,0.900
1460,0.419
1461,0.514
1462,0.280
1463,0.351
1464,0.352
1465,0.982
1466,0.099
1467,0.561
1468,0.164
1469,0.308
1470,0.449
1471,0.597
1472,0.178
1473,0.181
1474,0.772
1475,0.925
1476,0.064
1477,0.585
1478,0.759
1479,0.941
1480,0.581
1481,0.219
1482,0.886
1483,0.406
1484,0.522
1485,0.105
1486,0.942
1487,0.632
1488,0.501
1489,0.630
1490,0.714
1491,0.161
1492,0.872
1493,0.141
1494,0.010
1495,0.182
1496,0.734
1497,0.892
1498,0.406
1499,0.889
1500,0.034
1501,0.801
1502,0.220
1503,0.025
1504,0.663
1505,0.923
1506,0.484
1507,0.410
1508,0.028
1509,0.850
1510,0.604
1511,0.178
1512,0.205
1513,0.613
1514,0.485
1515,0.810
1516,0.069
1517,0.032
1518,0.435
1519,0.834
1520,0.924
1521,0.534
1522,0.934
1523,0.012
1524,0.381
1525,0.992
1526,0.466
1527,0.122
1528,0.754
1529,0.296
1530,0.062
1531,0.395
1532,0.782
1533,0.770
1534,0.972
1535,0.685
1536,0.388
1537,0.811
1538,0.124
1539,0.471
1540,0.580
1541,0.744
1542,0.639
1543,0.379
1544,0.965
1545,0.892
1546,0.991
1547,0.712
1548,0.275
1549,0.627
1550,0.130
1551,0.109
1552,0.330
1553,0.215
1554,0.696
1555,0.304
1556,0.132
1557,0.778
1558,0.712
1559,0.791
1560,0.815
1561,0.621
1562,0.969
1563,0.013
1564,0.695
1565,0.683
1566,0.675
1567,0.450
1568,0.161
1569,0.191
1570,0.383
1571,0.335
1572,0.954
1573,0.908
1574,0.402
1575,0.736
1576,0.970
1577,0.266
1578,0.658
1579,0.837
1580,0.943
1581,0.209
1582,0.865
1583,0.511
1584,0.780
1585,0.836
1586,0.800
1587,0.879
1588,0.235
1589,0.790
1590,0.987
1591,0.699
1592,0.704
1593,0.323
1594,0.254
1595,0.958
1596,0.957
1597,0.882
1598,0.803
1599,0.311
1600,0.338
1601,0.791
1602,0.934
1603,0.531
1604,0.674
1605,0.884
1606,0.595
1607,0.383
1608,0.558
1609,0.062
1610,0.060
1611,0.502
1612,0.731
1613,0.381
1614,0.204
1615,0.614
1616,0.639
1617,0.041
1618,0.991
1619,0.517
1620,0.405
1621,0.191
1622,0.544
1623,0.626
1624,0.120
1625,0.792
1626,0.837
1627,0.831
1628,0.543
1629,0.454
1630,0.930
1631,0.116
1632,0.707
1633,0.544
1634,0.509
1635,0.804
1636,0.187
1637,0.499
1638,0.217
1639,0.644
1640,0.562
1641,0.891
1642,0.969
1643,0.999
1644,0.059
1645,0.826
1646,0.888
1647,0.435
1648,0.259
1649,0.855
1650,0.906
1651,0.443
1652,0.669
1653,0.115
1654,0.196
1655,0.370
1656,0.801
1657,0.397
1658,0.739
1659,0.898
1660,0.267
1661,0.573
1662,0.142
1663,0.301
1664,0.092
1665,0.194
1666,0.855
1667,0.833
1668,0.785
1669,0.333
1670,0.627
1671,0.905
1672,0.425
1673,0.205
1674,0.231
1675,0.394
1676,0.430
1677,0.805
1678,0.336
1679,0.591
1680,0.635
1681,0.605
1682,0.166
1683,0.878
1684,0.622
1685,0.120
1686,0.036
1687,0.358
1688,0.753
1689,0.182
1690,0.658
1691,0.050
1692,0.495
1693,0.790
1694,0.768
1695,0.102
1696,0.181
1697,0.160
1698,0.072
1699,0.240
1700,0.303
1701,0.763
1702,0.066
1703,0.588
1704,0.663
1705,0.744
1706,0.151
1707,0.267
1708,0.658
1709,0.867
1710,0.727
1711,0.202
1712,0.532
1713,0.361
1714,0.083
1715,0.139
1716,0.709
1717,0.459
1718,0.866
1719,0.619
1720,0.071
1721,0.698
1722,0.286
1723,0.928
1724,0.015
1725,0.778
1726,0.925
1727,0.764
1728,0.083
1729,0.178
1730,0.825
1731,0.414
1732,0.115
1733,0.094
1734,0.101
1735,0.748
1736,0.174
1737,0.392
1738,0.884
1739,0.863
1740,0.505
1741,0.263
1742,0.138
1743,0.020
1744,0.584
1745,0.398
1746,0.504
1747,0.799
1748,0.042
1749,0.691
1750,0.800
1751,0.618
1752,0.862
1753,0.490
1754,0.888
1755,0.737
1756,0.568
1757,0.047
1758,0.382
1759,0.230
1760,0.094
1761,0.207
1762,0.939
1763,0.624
1764,0.904
1765,0.272
1766,0.525
1767,0.773
1768,0.896
1769,0.907
1770,0.321
1771,0.177
1772,0.231
1773,0.573
1774,0.253
1775,0.312
1776,0.868
1777,0.178
1778,0.281
1779,0.390
1780,0.258
1781,0.118
1782,0.574
1783,0.460
1784,0.764
1785,0.717
1786,0.637
1787,0.228
1788,0.541
1789,0.100
1790,0.238
1791,0.826
1792,0.199
1793,0.107
1794,0.871
1795,0.938
1796,0.726
1797,0.671
1798,0.195
1799,0.709
1800,0.313
1801,0.067
1802,0.987
1803,0.465
1804,0.554
1805,0.028
1806,0.139
1807,0.966
1808,0.449
1809,0.346
1810,0.868
1811,0.157
1812,0.908
1813,0.557
1814,0.037
1815,0.949
1816,0.562
1817,0.427
1818,0.191
1819,0.355
1820,0.316
1821,0.557
1822,0.917
1823,0.430
1824,0.790
1825,0.588
1826,0.564
1827,0.444
1828,0.849
1829,0.477
1830,0.303
1831,0.689
1832,0.307
1833,0.692
1834,0.442
1835,0.677
1836,0.518
1837,0.053
1838,0.587
1839,0.346
1840,0.397
1841,0.253
1842,0.556
1843,0.369
1844,0.879
1845,0.948
1846,0.336
1847,0.020
1848,0.404
1849,0.970
1850,0.039
1851,0.112
1852,0.784
1853,0.731
1854,0.982
1855,0.625
1856,0.106
1857,0.925
1858,0.172
1859,0.264
1860,0.887
1861,0.138
1862,0.601
1863,0.979
1864,0.861
1865,0.075
1866,0.679
1867,0.315
1868,0.771
1869,0.510
1870,0.517
1871,0.383
1872,0.782
1873,0.493
1874,0.821
1875,0.672
1876,0.356
1877,0.282
1878,0.296
1879,0.021
1880,0.111
1881,0.057
1882,0.088
1883,0.047
1884,0.518
1885,0.166
1886,0.261
1887,0.352
1888,0.903
1889,0.943
1890,0.172
1891,0.883
1892,0.713
1893,0.409
1894,0.058
1895,0.137
1896,0.104
1897,0.296
1898,0.036
1899,0.225
1900,0.757
1901,0.143
1902,0.955
1903,0.396
1904,0.130
1905,0.960
1906,0.319
1907,0.001
1908,0.819
1909,0.379
1910,0.487
1911,0.374
1912,0.087
1913,0.967
1914,0.013
1915,0.941
1916,0.101
1917,0.624
1918,0.791
1919,0.542
1920,0.834
1921,0.776
1922,0.353
1923,0.261
1924,0.662
1925,0.469
1926,0.464
1927,0.786
1928,0.210
1929,0.939
1930,0.105
1931,0.804
1932,0.316
1933,0.743
1934,0.071
1935,0.166
1936,0.867
1937,0.932
1938,0.993
1939,0.536
1940,0.570
1941,0.980
1942,0.484
1943,0.084
1944,0.328
1945,0.390
1946,0.855
1947,0.177
1948,0.120
1949,0.036
1950,0.082
1951,0.235
1952,0.063
1953,0.890
1954,0.183
1955,0.262
1956,0.512
1957,0.628
1958,0.472
1959,0.497
1960,0.639
1961,0.701
1962,0.146
1963,0.141
1964,0.190
1965,0.506
1966,0.788
1967,0.736
1968,0.223
1969,0.661
1970,0.825
1971,0.216
1972,0.301
1973,0.683
1974,0.818
1975,0.624
1976,0.025
1977,0.426
1978,0.379
1979,0.275
1980,0.322
1981,0.907
1982,0.192
1983,0.698
1984,0.598
1985,0.879
1986,0.053
1987,0.875
1988,0.761
1989,0.111
1990,0.584
1991,0.290
1992,0.232
1993,0.392
1994,0.507
1995,0.578
1996,0.946
1997,0.111
1998,0.453
1999,0.453
2000,0.113
2001,0.996
2002,0.702
2003,0.296
2004,0.192
2005,0.204
2006,0.122
2007,0.676
2008,0.269
2009,0.219
2010,0.677
2011,0.110
2012,0.420
2013,0.680
2014,0.121
2015,0.017
2016,0.844
2017,0.527
2018,0.901
2019,0.735
2020,0.674
2021,0.426
2022,0.573
2023,0.246
2024,0.647
2025,0.832
2026,0.546
2027,0.202
2028,0.807
2029,0.994
2030,0.077
2031,0.752
2032,0.494
2033,0.515
2034,0.921
2035,0.459
2036,0.049
2037,0.479
2038,0.960
2039,0.237
2040,0.349
2041,0.740
2042,0.533
2043,0.296
2044,0.072
2045,0.555
2046,0.024
2047,0.690
2048,0.883
2049,0.646
2050,0.720
2051,0.451
2052,0.632
2053,0.813
2054,0.858
2055,0.731
2056,0.646
2057,0.149
2058,0.558
2059,0.760
2060,0.889
2061,0.334
2062,0.641
2063,0.174
2064,0.690
2065,0.686
2066,0.819
2067,0.980
2068,0.976
2069,0.083
2070,0.858
2071,0.587
2072,0.150
2073,0.213
2074,0.041
2075,0.255
2076,0.508
2077,0.264
2078,0.732
2079,0.700
2080,0.972
2081,0.175
2082,0.437
2083,0.228
2084,0.254
2085,0.275
2086,0.304
2087,0.735
2088,0.729
2089,0.958
2090,0.206
2091,0.495
2092,0.354
2093,0.250
2094,0.972
2095,0.121
2096,0.192
2097,0.539
2098,0.033
2099,0.439
2100,0.076
2101,0.500
2102,0.017
2103,0.623
2104,0.152
2105,0.690
2106,0.970
2107,0.459
2108,0.327
2109,0.309
2110,0.102
2111,0.580
2112,0.771
2113,0.058
2114,0.675
2115,0.295
2116,0.808
2117,0.694
2118,0.980
2119,0.822
2120,0.618
2121,0.944
2122,0.953
2123,0.421
2124,0.969
2125,0.696
2126,0.673
2127,0.855
2128,0.427
2129,0.362
2130,0.887
2131,0.482
2132,0.699
2133,0.708
2134,0.222
2135,0.058
2136,0.519
2137,0.259
2138,0.392
2139,0.346
2140,0.952
2141,0.147
2142,0.671
